manual_keep_qian_0_1,manual_exclusion_reason,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_event_date_corrected,manual_initiative_type,manual_confidence_1_3,manual_notes,sec_code,sec_name,announcement_date,announcement_title,short_title,candidate_tier,qian_recall_score,query_terms,query_tiers,matched_genai_terms,title_exclusion_reason,announcement_content,action_snippet,denial_snippet,pdf_url,announcement_id,page_column,announcement_type
,,,,,,,,000876,新 希 望,2026-04-28,新 希 望：2025年可持续发展报告,2025年可持续发展报告,strict_genai_context_without_action,4,大模型;大语言模型;模型备案;语言大模型,broad_genai_recall;core_recall;registry_recall,大模型,esg_or_internal_control_report,同时，公司基于开源大模型训练行业专属“AI 兽医模型”，构建“疾病初诊－报告解读－方案建议”全流程AI,,,https://static.cninfo.com.cn/finalpage/2026-04-29/1225251189.PDF,1225251189,SZZB,01010503||010112||012330
,,,,,,,,000877,天山股份,2026-03-30,天山股份：2025年度环境、社会和公司治理报告,2025年度环境、社会和公司治理报告,strict_genai_context_without_action,4,大模型;混元大模型,broad_genai_recall,大模型,esg_or_internal_control_report,四大核心要素，建立混凝土智能生产领域大模型，并开发形成适用于预拌混凝土工厂的基于原材料-配合比-性能-,,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225064191.PDF,1225064191,SZZB,01010503||010112||012330
,,,,,,,,000878,云南铜业,2025-03-25,云南铜业：2024年环境、社会及公司治理（ESG）报告,2024年环境、社会及公司治理（ESG）报告,strict_genai_context_without_action,4,AIGC;大模型;智谱;模型备案;混元大模型,broad_genai_recall;core_recall;named_model;registry_recall,AIGC,esg_or_internal_control_report,年云南省制造业数字化转型标杆企业名单 ESG 视频作品《值此青绿——普吉渣场焕身记》荣获首届央企 AIGC,,,https://static.cninfo.com.cn/finalpage/2025-03-26/1222895488.PDF,1222895488,SZZB,01010503||010112||012330
,,,,,,,,000885,城发环境,2025-04-24,城发环境：2024年年度报告,2024年年度报告,backfill_or_noisy_doc_with_action,5,大模型,broad_genai_recall,大模型,periodic_report,科技研发持续投入，博士后创新基地正式运转，4名博士后进站，围绕大模型在智慧电厂应用、飞灰资源化利用等行业痛点问题开题立项,城发环境：2024年年度报告 2024年年度报告 科技研发持续投入，博士后创新基地正式运转，4名博士后进站，围绕大模型在智慧电厂应用、飞灰资源化利用等行业痛点问题开题立项,,https://static.cninfo.com.cn/finalpage/2025-04-25/1223274300.PDF,1223274300,SZZB,01010503||010112||010301
,,,,,,,,000886,海南高速,2025-04-28,海南高速：2024年年度报告摘要,2024年年度报告摘要,backfill_or_noisy_doc_with_action,6,大模型,broad_genai_recall,大模型,periodic_report,设立数智高速智算中心（陵水）有限公司，投资 1.04 亿元建设海南陵水智算中心项目，搭建高效能算力底座，为人工智能大模型,海南高速：2024年年度报告摘要 2024年年度报告摘要 设立数智高速智算中心（陵水）有限公司，投资 1.04 亿元建设海南陵水智算中心项目，搭建高效能算力底座，为人工智能大模型,,https://static.cninfo.com.cn/finalpage/2025-04-29/1223365116.pdf,1223365116,SZZB,01010503||010112||010301
,,,,,,,,000887,中鼎股份,2025-12-02,中鼎股份：向不特定对象发行可转换公司债券募集资金使用的可行性分析报告,向不特定对象发行可转换公司债券募集资金使用的可行性分析报告,strict_genai_context_without_action,4,大模型;模型备案,broad_genai_recall;registry_recall,大模型;AI大模型,financing_or_incentive_support,在 AI大模型兴起的背景下，全球算力需求呈现出指数级增长态势。,,,https://static.cninfo.com.cn/finalpage/2025-12-03/1224845432.PDF,1224845432,SZZB,01010503||010112||010999||012399
,,,,,,,,000887,中鼎股份,2026-04-26,中鼎股份：向不特定对象发行可转换公司债券募集说明书（申报稿）,向不特定对象发行可转换公司债券募集说明书（申报稿）,strict_genai_context_without_action,4,混元大模型,broad_genai_recall,大模型,offering_or_listing_document,在 AI 大模型兴起的背景下，全球算力需求呈现出指数级增长态势。,,,https://static.cninfo.com.cn/finalpage/2026-04-27/1225197966.PDF,1225197966,SZZB,01010501||010112||010905
,,,,,,,,000887,中鼎股份,2026-05-18,中鼎股份：向不特定对象发行可转换公司债券募集说明书（申报稿）,向不特定对象发行可转换公司债券募集说明书（申报稿）,strict_genai_context_without_action,4,大模型;模型备案;混元大模型,broad_genai_recall;registry_recall,大模型,offering_or_listing_document,在 AI 大模型兴起的背景下，全球算力需求呈现出指数级增长态势。,,,https://static.cninfo.com.cn/finalpage/2026-05-19/1225314287.PDF,1225314287,SZZB,01010501||010112||010905
,,,,,,,,000888,峨眉山Ａ,2026-04-27,峨眉山Ａ：2025年年度报告,2025年年度报告,backfill_or_noisy_doc_with_action,5,AIGC;大模型,broad_genai_recall;core_recall,AIGC,periodic_report,成功竞标峨眉山景区数字化新业态项目经营权，投运外骨骼登山机器人，布局 AI 智能翻译设备，同步落地 AIGC,峨眉山Ａ：2025年年度报告 2025年年度报告 成功竞标峨眉山景区数字化新业态项目经营权，投运外骨骼登山机器人，布局 AI 智能翻译设备，同步落地 AIGC,,https://static.cninfo.com.cn/finalpage/2026-04-28/1225205820.PDF,1225205820,SZZB,01010503||010112||010301
,,,,,,,,000888,峨眉山Ａ,2026-04-27,峨眉山Ａ：2025年度环境、社会与治理（ESG）报告,2025年度环境、社会与治理（ESG）报告,backfill_or_noisy_doc_with_action,5,AIGC;大模型;大语言模型;智谱;模型备案;语言大模型,broad_genai_recall;core_recall;named_model;registry_recall,AIGC,esg_or_internal_control_report,2025 年 5 月，峨眉山景区正式推出 AIGC 智能旅拍服务，为游客开启“秒入画境”的奇幻打卡体验,峨眉山Ａ：2025年度环境、社会与治理（ESG）报告 2025年度环境、社会与治理（ESG）报告 2025 年 5 月，峨眉山景区正式推出 AIGC 智能旅拍服务，为游客开启“秒入画境”的奇幻打卡体验,,https://static.cninfo.com.cn/finalpage/2026-04-28/1225205840.PDF,1225205840,SZZB,01010503||010112||012330
,,,,,,,,000889,ST中嘉,2023-09-04,ST中嘉：关于与百度网讯签署《战略合作协议》的公告,关于与百度网讯签署《战略合作协议》的公告,priority_manual_event_candidate,7,AIGC;大模型;大语言模型;语言大模型,broad_genai_recall;core_recall,大模型,,合作后将利用百度“文心千帆”等人工智能大模型产品及技术，为金融机构和电信运营商开发创新应用，这些应用将覆盖风控,ST中嘉：关于与百度网讯签署《战略合作协议》的公告 关于与百度网讯签署《战略合作协议》的公告 合作后将利用百度“文心千帆”等人工智能大模型产品及技术，为金融机构和电信运营商开发创新应用，这,,https://static.cninfo.com.cn/finalpage/2023-09-05/1217775692.PDF,1217775692,SZZB,01010501||010112||012399
,,,,,,,,000889,ST中嘉,2024-04-29,ST中嘉：2023年度董事会工作报告,2023年度董事会工作报告,backfill_or_noisy_doc_with_action,5,大模型,broad_genai_recall,大模型,periodic_report,以通信维护业务为基础，结合金融科技逐步研发和推广人工智能、大模型、大平台的应用，扩大业务面。,ST中嘉：2023年度董事会工作报告 2023年度董事会工作报告 以通信维护业务为基础，结合金融科技逐步研发和推广人工智能、大模型、大平台的应用，扩大业务面。,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219915816.PDF,1219915816,SZZB,01010503||010112||012399
,,,,,,,,000889,ST中嘉,2025-04-14,ST中嘉：2024年年度报告,2024年年度报告,backfill_or_noisy_doc_with_action,5,大模型,broad_genai_recall,大模型,periodic_report,以通信维护业务为根基，融合金融科技，加速推进人工智能、大模型、大平台的应用研发与推广，拓宽业务领域。,ST中嘉：2024年年度报告 2024年年度报告 以通信维护业务为根基，融合金融科技，加速推进人工智能、大模型、大平台的应用研发与推广，拓宽业务领域。,,https://static.cninfo.com.cn/finalpage/2025-04-15/1223096506.PDF,1223096506,SZZB,01010503||010112||010301
,,,,,,,,000892,欢瑞世纪,2024-04-29,欢瑞世纪：2023年年度报告摘要,2023年年度报告摘要,strict_genai_context_without_action,3,AIGC,core_recall,AIGC,periodic_report,、互动剧、AIGC、影视科技等业务。,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219908004.PDF,1219908004,SZZB,01010503||010112||010301
,,,,,,,,000892,欢瑞世纪,2024-04-29,欢瑞世纪：2023年度董事会工作报告,2023年度董事会工作报告,strict_genai_context_without_action,3,AIGC,core_recall,AIGC,periodic_report,、互动剧、AIGC、影视科技等业务。,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219908011.PDF,1219908011,SZZB,01010503||010112||012399
,,,,,,,,000892,欢瑞世纪,2025-04-09,欢瑞世纪：关于未弥补的亏损达实收股本总额三分之一的公告,关于未弥补的亏损达实收股本总额三分之一的公告,priority_manual_event_candidate,6,AIGC;大模型,broad_genai_recall;core_recall,AIGC,,（1）深化布局短剧、互动剧、AIGC 在影视行业的应用等方向，拓展多样化的变现模式。,欢瑞世纪：关于未弥补的亏损达实收股本总额三分之一的公告 关于未弥补的亏损达实收股本总额三分之一的公告 （1）深化布局短剧、互动剧、AIGC 在影视行业的应用等方向，拓展多样化的变现模式。,,https://static.cninfo.com.cn/finalpage/2025-04-10/1223046519.PDF,1223046519,SZZB,01010501||010112||012399
,,,,,,,,000898,鞍钢股份,2025-04-29,鞍钢股份：2025年一季度报告,2025年一季度报告,backfill_or_noisy_doc_with_action,6,DeepSeek;大模型,broad_genai_recall;core_recall,大模型;DeepSeek,periodic_report,落实国资委深化 AI 工作部署，推动大模型等新一代人工智能的深度融合应用，数据治理平台已接入 DeepSeek,鞍钢股份：2025年一季度报告 2025年一季度报告 落实国资委深化 AI 工作部署，推动大模型等新一代人工智能的深度融合应用，数据治理平台已接入 DeepSeek,,https://static.cninfo.com.cn/finalpage/2025-04-30/1223408184.PDF,1223408184,SZZB,01010503||010112||010305
,,,,,,,,000898,鞍钢股份,2026-03-30,鞍钢股份：鞍钢股份有限公司2025年度董事会报告,鞍钢股份有限公司2025年度董事会报告,backfill_or_noisy_doc_with_action,6,大模型,broad_genai_recall,大模型;AI大模型,governance_meeting_materials,“鞍云智鼎”AI大模型平台上线运行，“智纪星”等48名数字员工投入应用，17类AI场景落地见效，实现主业产线,鞍钢股份：鞍钢股份有限公司2025年度董事会报告 鞍钢股份有限公司2025年度董事会报告 “鞍云智鼎”AI大模型平台上线运行，“智纪星”等48名数字员工投入应用，17类AI场景落地见效，实现主业产线,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225061463.PDF,1225061463,SZZB,01010503||010112||012399
,,,,,,,,000898,鞍钢股份,2026-03-30,鞍钢股份：鞍钢股份有限公司估值提升计划评估报告（2025年度）,鞍钢股份有限公司估值提升计划评估报告（2025年度）,backfill_or_noisy_doc_with_action,6,大模型,broad_genai_recall,大模型;AI大模型,advisor_opinion,一是推进“AI+”专项行动，率先在行业内打造多场景集成的“鞍云智鼎”AI大模型平台，系统推进 17类高价值,：鞍钢股份有限公司估值提升计划评估报告（2025年度） 鞍钢股份有限公司估值提升计划评估报告（2025年度） 一是推进“AI+”专项行动，率先在行业内打造多场景集成的“鞍云智鼎”AI大模型平台，系统推进 17类高价值,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225061464.PDF,1225061464,SZZB,01010501||010112||012399
,,,,,,,,000899,赣能股份,2025-04-15,赣能股份：2024年度可持续发展报告,2024年度可持续发展报告,strict_genai_context_without_action,3,大模型;大语言模型;智谱;模型备案;语言大模型,broad_genai_recall;core_recall;named_model;registry_recall,大模型,esg_or_internal_control_report,“中国 ESG 大模型·鲸牛 ESG”赋能，历经“公开征集、AI评价、权威评审、结果颁布”四大流程，以,,,https://static.cninfo.com.cn/finalpage/2025-04-16/1223101797.PDF,1223101797,SZZB,01010503||010112||012330
,,,,,,,,000900,现代投资,2026-04-02,现代投资：2025年年度报告,2025年年度报告,backfill_or_noisy_doc_with_action,5,大模型;大语言模型;模型备案;语言大模型,broad_genai_recall;core_recall;registry_recall,大语言模型,periodic_report,深化“募投管退”全流程风控数字化，推进司库建设智能化，运用大语言模型等新技术提升资金预测与管理效能。,现代投资：2025年年度报告 2025年年度报告 深化“募投管退”全流程风控数字化，推进司库建设智能化，运用大语言模型等新技术提升资金预测与管理效能。,,https://static.cninfo.com.cn/finalpage/2026-04-03/1225077536.PDF,1225077536,SZZB,01010503||010112||010301
,,,,,,,,000901,航天科技,2026-04-28,航天科技：2025年年度报告摘要,2025年年度报告摘要,backfill_or_noisy_doc_with_action,6,大模型,broad_genai_recall,大模型,periodic_report,报告期内，平台创新研发 AI 功能，将人工智能大模型、行业垂直算法与五大引擎深度融合。,航天科技：2025年年度报告摘要 2025年年度报告摘要 报告期内，平台创新研发 AI 功能，将人工智能大模型、行业垂直算法与五大引擎深度融合。,,https://static.cninfo.com.cn/finalpage/2026-04-29/1225227512.PDF,1225227512,SZZB,01010503||010112||010301
,,,,,,,,000901,航天科技,2026-04-28,航天科技：2025年年度报告,2025年年度报告,backfill_or_noisy_doc_with_action,6,大模型;混元大模型,broad_genai_recall,大模型,periodic_report,报告期内，平台创新研发 AI 功能，将人工智能大模型、行业垂直算法与五大引擎深度融合。,航天科技：2025年年度报告 2025年年度报告 报告期内，平台创新研发 AI 功能，将人工智能大模型、行业垂直算法与五大引擎深度融合。,,https://static.cninfo.com.cn/finalpage/2026-04-29/1225227513.PDF,1225227513,SZZB,01010503||010112||010301
,,,,,,,,000905,厦门港务,2025-09-10,厦门港务：关于“质量回报双提升”行动方案的进展公告,关于“质量回报双提升”行动方案的进展公告,backfill_or_noisy_doc_with_action,6,大模型;混元大模型,broad_genai_recall,大模型,trading_anomaly_or_value_plan,公司深入推进散杂货码头智慧港口建设，统筹推进港口数智化绿色化进程，持续加大 AI、5G、大模型等现代技术创新在港口场景的应用,厦门港务：关于“质量回报双提升”行动方案的进展公告 关于“质量回报双提升”行动方案的进展公告 公司深入推进散杂货码头智慧港口建设，统筹推进港口数智化绿色化进程，持续加大 AI、5G、大模型等现代技术创新在港口场景的应用,,https://static.cninfo.com.cn/finalpage/2025-09-11/1224649096.PDF,1224649096,SZZB,01010503||010112||012333||012399
,,,,,,,,000905,厦门港务,2026-03-13,厦门港务：2025年年度报告,2025年年度报告,strict_genai_context_without_action,4,大模型;大语言模型;混元大模型;语言大模型,broad_genai_recall;core_recall,大语言模型,periodic_report,拟达到的目标 预计对公司未来发展的影响 船代AI客服系统项目 应对传统人工客服效率低、响应不及时的瓶颈，利用大语言模型,,,https://static.cninfo.com.cn/finalpage/2026-03-14/1225009571.PDF,1225009571,SZZB,01010503||010112||010301
,,,,,,,,000917,电广传媒,2024-04-26,电广传媒：2023年年度报告,2023年年度报告,backfill_or_noisy_doc_with_action,6,AIGC;大模型;混元大模型,broad_genai_recall;core_recall,AIGC,periodic_report,3.AIGC技术在公司产品研发上的运用。,电广传媒：2023年年度报告 2023年年度报告 3.AIGC技术在公司产品研发上的运用。,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219871403.PDF,1219871403,SZZB,01010503||010112||010301
,,,,,,,,000917,电广传媒,2024-04-26,电广传媒：2023年年度报告摘要,2023年年度报告摘要,backfill_or_noisy_doc_with_action,6,AIGC,core_recall,AIGC,periodic_report,游戏产业的科技创新能力和跨界赋能效应将进一步提升和强化，随着 AIGC 技术持续突破，技术与场景的融合度持续升级,媒：2023年年度报告摘要 2023年年度报告摘要 游戏产业的科技创新能力和跨界赋能效应将进一步提升和强化，随着 AIGC 技术持续突破，技术与场景的融合度持续升级,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219871420.PDF,1219871420,SZZB,01010503||010112||010301
,,,,,,,,000917,电广传媒,2024-04-26,电广传媒：2023年度ESG暨社会责任报告,2023年度ESG暨社会责任报告,backfill_or_noisy_doc_with_action,5,ChatGPT;大模型;智谱,broad_genai_recall;core_recall;named_model,GPT;ChatGPT,esg_or_internal_control_report,ChatGPT看AI人工智能的新趋势与应用实践》的人工智能培训课，积极拥抱数字经济发展新趋势。,电广传媒：2023年度ESG暨社会责任报告 2023年度ESG暨社会责任报告 ChatGPT看AI人工智能的新趋势与应用实践》的人工智能培训课，积极拥抱数字经济发展新趋势。,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219871383.PDF,1219871383,SZZB,01010503||010112||012330
,,,,,,,,000921,海信家电,2025-03-28,海信家电：H股公告-截至二零二四年十二月三十一日止年度之业绩公布,H股公告-截至二零二四年十二月三十一日止年度之业绩公布,priority_manual_event_candidate,7,DeepSeek;大模型,broad_genai_recall;core_recall,大模型;DeepSeek,,5.智慧家庭业务 目前，我們已將自研的星海大模型接入DeepSeek，並推出了海信家電垂類智能體，以用戶視角構建,H股公告-截至二零二四年十二月三十一日止年度之业绩公布 H股公告-截至二零二四年十二月三十一日止年度之业绩公布 5.智慧家庭业务 目前，我們已將自研的星海大模型接入DeepSeek，並推出了海信家電垂類智能體，以用戶視角構建,,https://static.cninfo.com.cn/finalpage/2025-03-29/1222945856.PDF,1222945856,SZZB,01010503||010112||012399
,,,,,,,,000921,海信家电,2025-03-28,海信家电：2024年年度报告摘要,2024年年度报告摘要,backfill_or_noisy_doc_with_action,6,DeepSeek;大模型;混元大模型,broad_genai_recall;core_recall,大模型;DeepSeek,periodic_report,5.智慧家庭业务 目前，我们已将自研的星海大模型接入 DeepSeek，并推出了海信家电垂类智能体，以用户视角构建,海信家电：2024年年度报告摘要 2024年年度报告摘要 5.智慧家庭业务 目前，我们已将自研的星海大模型接入 DeepSeek，并推出了海信家电垂类智能体，以用户视角构建,,https://static.cninfo.com.cn/finalpage/2025-03-29/1222945873.PDF,1222945873,SZZB,01010503||010112||010301
,,,,,,,,000921,海信家电,2025-03-28,海信家电：2024年年度报告,2024年年度报告,strict_genai_context_without_action,3,DeepSeek;大模型;模型备案;混元大模型;盘古大模型,broad_genai_recall;core_recall;named_model;registry_recall,大模型;基础大模型,periodic_report,“基础大模型+垂直场景”的创新范式，促使智能家电从单机功能优化转向全屋认知协同。,,,https://static.cninfo.com.cn/finalpage/2025-03-29/1222945858.pdf,1222945858,SZZB,01010503||010112||010301
,,,,,,,,000922,佳电股份,2026-03-27,佳电股份：2025年年度报告摘要,2025年年度报告摘要,strict_genai_context_without_action,3,大模型,broad_genai_recall,大模型,periodic_report,，运用 AI、大模型等技术打造智能运维服务系统。,,,https://static.cninfo.com.cn/finalpage/2026-03-28/1225041662.PDF,1225041662,SZZB,01010503||010112||010301
,,,,,,,,000925,众合科技,2023-04-27,众合科技：关于公司签署战略合作框架协议的公告,关于公司签署战略合作框架协议的公告,priority_manual_event_candidate,7,混元大模型,broad_genai_recall,大模型;行业大模型,,，沉淀行业知识和行业标准，驱动行业大模型训练；建立基于高效协作和时空大数据行业大模型下的新型城市信息模型总师服务能力,众合科技：关于公司签署战略合作框架协议的公告 关于公司签署战略合作框架协议的公告 ，沉淀行业知识和行业标准，驱动行业大模型训练；建立基于高效协作和时空大数据行业大模型下的新型城市信息,,https://static.cninfo.com.cn/finalpage/2023-04-28/1216651097.PDF,1216651097,SZZB,01010503||010112||011705
,,,,,,,,000925,众合科技,2023-05-15,众合科技：关于投资庆阳市时空大数据云中心项目的公告,关于投资庆阳市时空大数据云中心项目的公告,priority_manual_event_candidate,6,ChatGPT,core_recall,GPT;ChatGPT,,随着我国各地区、各行业数字化转型的深入推进，以及 1 月份以来 OpenAI、ChatGPT 引领的人工智能热潮影响,众合科技：关于投资庆阳市时空大数据云中心项目的公告 关于投资庆阳市时空大数据云中心项目的公告 随着我国各地区、各行业数字化转型的深入推进，以及 1 月份以来 OpenAI、Cha,,https://static.cninfo.com.cn/finalpage/2023-05-16/1216821932.PDF,1216821932,SZZB,01010503||010112||011705
,,,,,,,,000925,众合科技,2023-08-20,众合科技：发行人和保荐机构关于浙江众合科技股份有限公司申请向特定对象发行股票的审核问询函之回复报告,发行人和保荐机构关于浙江众合科技股份有限公司申请向特定对象发行股票的审核问询函之回复报告,backfill_or_noisy_doc_with_action,6,AIGC;大模型;大语言模型;模型备案;语言大模型,broad_genai_recall;core_recall;registry_recall,AIGC,exchange_inquiry_or_reply,全息舱是一款可以提供真人大小、生动高清的裸眼 3D 全息影像的产品，可以通过物联网，实现一对多的场景运用，可以实现AIGC,复报告 发行人和保荐机构关于浙江众合科技股份有限公司申请向特定对象发行股票的审核问询函之回复报告 全息舱是一款可以提供真人大小、生动高清的裸眼 3D 全息影像的产品，可以通过物联网，实现一对多的场景运用，可以实现AIGC,,https://static.cninfo.com.cn/finalpage/2023-08-21/1217583906.PDF,1217583906,SZZB,01010501||010112||010799
,,,,,,,,000928,中钢国际,2025-04-23,中钢国际：中钢国际2024可持续发展报告,中钢国际2024可持续发展报告,strict_genai_context_without_action,3,大模型;大语言模型;混元大模型;语言大模型,broad_genai_recall;core_recall,大模型,esg_or_internal_control_report,“SEPRI 易安大模型”。,,,https://static.cninfo.com.cn/finalpage/2025-04-24/1223233596.PDF,1223233596,SZZB,01010503||010112||012330
,,,,,,,,000928,中钢国际,2026-04-27,中钢国际：中钢国际2025年可持续发展报告,中钢国际2025年可持续发展报告,backfill_or_noisy_doc_with_action,5,DeepSeek;大模型;大语言模型;智谱;混元大模型;语言大模型,broad_genai_recall;core_recall;named_model,DeepSeek,esg_or_internal_control_report,应对客户投诉构建覆盖多层防护的数据安全体系，部署前沿网络安全设备，筑牢外部威胁防御屏障；研发一体化AI 应用平台，通过DeepSeek,中钢国际：中钢国际2025年可持续发展报告 中钢国际2025年可持续发展报告 应对客户投诉构建覆盖多层防护的数据安全体系，部署前沿网络安全设备，筑牢外部威胁防御屏障；研发一体化AI 应用平台，通过DeepSeek,,https://static.cninfo.com.cn/finalpage/2026-04-28/1225207473.PDF,1225207473,SZZB,01010503||010112||012330
,,,,,,,,000932,华菱钢铁,2024-03-29,华菱钢铁：2023年年度报告摘要,2023年年度报告摘要,backfill_or_noisy_doc_with_action,5,大模型;混元大模型;盘古大模型,broad_genai_recall;named_model,大模型;盘古大模型,periodic_report,华菱湘钢与某知名通讯设备制造商合作率先在行业启动盘古大模型，中厚板钢轧一体化智能制造示范工厂入选工信部智能制造示范工厂名单,华菱钢铁：2023年年度报告摘要 2023年年度报告摘要 华菱湘钢与某知名通讯设备制造商合作率先在行业启动盘古大模型，中厚板钢轧一体化智能制造示范工厂入选工信部智能制造示范工厂名单,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219468600.PDF,1219468600,SZZB,01010503||010112||010301
,,,,,,,,000932,华菱钢铁,2024-03-29,华菱钢铁：2023年度董事会工作报告,2023年度董事会工作报告,strict_genai_context_without_action,4,盘古大模型,named_model,大模型;盘古大模型,periodic_report,进一步推动公司治理体系、治理能力与信息化、数字化有效结合；进一步以数智化赋能生产，华菱湘钢加快实施钢铁盘古大模型,,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219468610.PDF,1219468610,SZZB,01010503||010112||012399
,,,,,,,,000932,华菱钢铁,2024-03-29,华菱钢铁：2023年社会责任报告,2023年社会责任报告,strict_genai_context_without_action,3,大模型;智谱;模型备案;混元大模型;盘古大模型,broad_genai_recall;named_model;registry_recall,大模型;盘古大模型,esg_or_internal_control_report,化、 数 字 化 有 效 结 合； 进 一 步 以 数 智 化 赋 能 生产，华菱湘钢加快实施钢铁盘古大模型,,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219468596.PDF,1219468596,SZZB,01010503||010112||012330
,,,,,,,,000938,紫光股份,2023-08-24,紫光股份：2023年半年度报告,2023年半年度报告,backfill_or_noisy_doc_with_action,5,AIGC;大模型;大语言模型;混元大模型,broad_genai_recall;core_recall,大模型,periodic_report,、私域大模型及大模型使能平台，打造 MaaS（模型即服务）整体架构，深度赋能行业客户的数字化转型和智能化升级,紫光股份：2023年半年度报告 2023年半年度报告 、私域大模型及大模型使能平台，打造 MaaS（模型即服务）整体架构，深度赋能行业客户的数字化转型和智能化升级,,https://static.cninfo.com.cn/finalpage/2023-08-25/1217635185.PDF,1217635185,SZZB,01010503||010112||010303
,,,,,,,,000938,紫光股份,2024-03-05,紫光股份：关于“质量回报双提升”行动方案的公告,关于“质量回报双提升”行动方案的公告,backfill_or_noisy_doc_with_action,6,AIGC;大模型;大语言模型;语言大模型,broad_genai_recall;core_recall,大模型;AIGC,trading_anomaly_or_value_plan,近年来，公司积极把握数字经济发展机遇，围绕AIGC私域大模型、多元异构算力平台、高品质网络、云与智能产品,紫光股份：关于“质量回报双提升”行动方案的公告 关于“质量回报双提升”行动方案的公告 近年来，公司积极把握数字经济发展机遇，围绕AIGC私域大模型、多元异构算力平台、高品质网络、云与智能产品,,https://static.cninfo.com.cn/finalpage/2024-03-06/1219240613.PDF,1219240613,SZZB,01010501||010112||012399
,,,,,,,,000938,紫光股份,2024-04-29,紫光股份：2023年社会责任报告,2023年社会责任报告,backfill_or_noisy_doc_with_action,6,AIGC;大模型;大语言模型;混元大模型;语言大模型,broad_genai_recall;core_recall,大模型;AIGC,esg_or_internal_control_report,面对技术融合趋势及 AIGC 技术的快速发展，公司主动应对和布局，围绕AIGC私域大模型、多元异构算力平台,紫光股份：2023年社会责任报告 2023年社会责任报告 面对技术融合趋势及 AIGC 技术的快速发展，公司主动应对和布局，围绕AIGC私域大模型、多元异构算力平台,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219912260.PDF,1219912260,SZZB,01010503||010112||012330
,,,,,,,,000948,南天信息,2024-04-12,南天信息：2023年社会责任报告,2023年社会责任报告,backfill_or_noisy_doc_with_action,5,AIGC;大模型;大语言模型;语言大模型,broad_genai_recall;core_recall,大模型,esg_or_internal_control_report,区块链融合大模型与传统人工智能的应用研究，旨在实现典型的垂直领域场景下的综合应用。,南天信息：2023年社会责任报告 2023年社会责任报告 区块链融合大模型与传统人工智能的应用研究，旨在实现典型的垂直领域场景下的综合应用。,,https://static.cninfo.com.cn/finalpage/2024-04-13/1219597487.PDF,1219597487,SZZB,01010503||010112||012330
,,,,,,,,000948,南天信息,2024-04-12,南天信息：2023年年度报告摘要,2023年年度报告摘要,backfill_or_noisy_doc_with_action,5,大模型;混元大模型;语言大模型,broad_genai_recall;core_recall,大模型,periodic_report,，针对金融垂直领域大模型训练及其在业务场景中的应用、大模型推动的 AI 应用工程化、大模型辅助代码生成等领域组织团队开展前期研究工作,南天信息：2023年年度报告摘要 2023年年度报告摘要 ，针对金融垂直领域大模型训练及其在业务场景中的应用、大模型推动的 AI 应用工程化、大模型辅助代码生成等领域组织团队开展前期研究工作,,https://static.cninfo.com.cn/finalpage/2024-04-13/1219597496.PDF,1219597496,SZZB,01010503||010112||010301
,,,,,,,,000948,南天信息,2024-04-12,南天信息：2023年年度报告,2023年年度报告,backfill_or_noisy_doc_with_action,5,AIGC;大模型;大语言模型;混元大模型;语言大模型,broad_genai_recall;core_recall,大模型,periodic_report,，针对金融垂直领域大模型训练及其在业务场景中的应用、大模型推动的 AI 应用工程化、大模型辅助代码生成等领域组织团队开展前期研究工作,南天信息：2023年年度报告 2023年年度报告 ，针对金融垂直领域大模型训练及其在业务场景中的应用、大模型推动的 AI 应用工程化、大模型辅助代码生成等领域组织团队开展前期研究工作,,https://static.cninfo.com.cn/finalpage/2024-04-13/1219597500.PDF,1219597500,SZZB,01010503||010112||010301
,,,,,,,,000950,重药控股,2026-04-23,重药控股：2025年度可持续发展报告,2025年度可持续发展报告,backfill_or_noisy_doc_with_action,6,DeepSeek;大模型;智谱;混元大模型,broad_genai_recall;core_recall;named_model,大模型;AI大模型;DeepSeek,esg_or_internal_control_report,此外，公司稳步推进AI技术落地应用，完成AI算力私有化部署及DeepSeek、千问AI大模型私有化部署,重药控股：2025年度可持续发展报告 2025年度可持续发展报告 此外，公司稳步推进AI技术落地应用，完成AI算力私有化部署及DeepSeek、千问AI大模型私有化部署,,https://static.cninfo.com.cn/finalpage/2026-04-24/1225166406.PDF,1225166406,SZZB,01010503||010112||012330
