manual_keep_qian_0_1,manual_exclusion_reason,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_event_date_corrected,manual_initiative_type,manual_confidence_1_3,manual_notes,sec_code,sec_name,announcement_date,announcement_title,short_title,candidate_tier,qian_recall_score,query_terms,query_tiers,matched_genai_terms,title_exclusion_reason,announcement_content,action_snippet,denial_snippet,pdf_url,announcement_id,page_column,announcement_type
,,,,,,,,300369,绿盟科技,2023-04-27,绿盟科技：2022年年度报告,2022年年度报告,strict_genai_context_without_action,4,ChatGPT;GPT;大模型;大语言模型;智谱;模型备案;混元大模型;语言大模型,broad_genai_recall;core_recall;named_model;registry_recall,GPT,periodic_report,、安全运营、GPT 内容识别等领域开展了类 GPT 技术的研究，此外，基于公司多年积累的攻防知绿盟科技集团股份有限公司,,,https://static.cninfo.com.cn/finalpage/2023-04-28/1216654002.PDF,1216654002,SZCY,01010503||010112||010115||010301
,,,,,,,,300370,安控科技,2026-04-09,安控科技：2025年年度报告,2025年年度报告,backfill_or_noisy_doc_with_action,5,大模型;大语言模型;智谱;混元大模型;生成式AI;语言大模型,broad_genai_recall;core_recall;named_model,生成式人工智能,periodic_report,，第八届数字中国建设峰会主论坛上发布的《数字中国发展报告（2024年）》显示，2024年，全球新公开生成式人工智能专利,安控科技：2025年年度报告 2025年年度报告 ，第八届数字中国建设峰会主论坛上发布的《数字中国发展报告（2024年）》显示，2024年，全球新公开生成式人工智能专利,,https://static.cninfo.com.cn/finalpage/2026-04-10/1225088705.PDF,1225088705,SZCY,01010503||010112||010115||010301
,,,,,,,,300371,汇中股份,2025-04-17,汇中股份：汇中股份2024年度总经理工作报告,汇中股份2024年度总经理工作报告,priority_manual_event_candidate,7,DeepSeek;大模型;大语言模型;语言大模型,broad_genai_recall;core_recall,大模型;大语言模型;DeepSeek,,公司融合 DeepSeek、阿里通义、百度文心为代表的国产大模型技术，自研智能体平台，以“大语言模型+,中股份：汇中股份2024年度总经理工作报告 汇中股份2024年度总经理工作报告 公司融合 DeepSeek、阿里通义、百度文心为代表的国产大模型技术，自研智能体平台，以“大语言模型+,,https://static.cninfo.com.cn/finalpage/2025-04-18/1223123304.PDF,1223123304,SZCY,01010503||010112||010115||012399
,,,,,,,,300375,鹏翎股份,2026-04-28,鹏翎股份：2025年年度报告,2025年年度报告,strict_genai_context_without_action,3,大模型;模型备案;混元大模型;语言大模型,broad_genai_recall;core_recall;registry_recall,大语言模型,periodic_report,同时，从软件端的角度看，基于大语言模型的自动驾驶也在不断催生芯片、半导体、智能算力中心等新兴产业快速崛起,,,https://static.cninfo.com.cn/finalpage/2026-04-29/1225242686.PDF,1225242686,SZCY,01010503||010112||010115||010301
,,,,,,,,300376,ST易事特,2025-04-28,ST易事特：2024年年度报告,2024年年度报告,strict_genai_context_without_action,3,ChatGPT;DeepSeek;模型备案;生成式AI;腾讯混元,core_recall;named_model;registry_recall,GPT;生成式 AI;ChatGPT,periodic_report,生成式 AI如 ChatGPT（全名：Chat Generative Pre-trained Transformer,,,https://static.cninfo.com.cn/finalpage/2025-04-29/1223371523.PDF,1223371523,SZCY,01010503||010112||010115||010301
,,,,,,,,300377,赢时胜,2024-04-26,赢时胜：2023年年度报告,2023年年度报告,strict_genai_context_without_action,3,ChatGPT;智谱;模型备案;混元大模型;腾讯混元,broad_genai_recall;core_recall;named_model;registry_recall,GPT;大模型;ChatGPT,periodic_report,2023 年也是人工智能发展元年，随着 ChatGPT 等大模型爆火出圈，AI 热潮席卷全球。,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219863325.PDF,1219863325,SZCY,01010503||010112||010115||010301
,,,,,,,,300378,鼎捷软件,2023-07-27,鼎捷软件：2023年半年度报告,2023年半年度报告,backfill_or_noisy_doc_with_action,6,AIGC;ChatGPT;GPT;大模型;大语言模型;智谱;模型备案;混元大模型;语言大模型,broad_genai_recall;core_recall;named_model;registry_recall,GPT,periodic_report,2023 年 5 月，公司发布融合 GPT 技术的企业级知识机器人 ChatFile。,鼎捷软件：2023年半年度报告 2023年半年度报告 2023 年 5 月，公司发布融合 GPT 技术的企业级知识机器人 ChatFile。,,https://static.cninfo.com.cn/finalpage/2023-07-28/1217404157.PDF,1217404157,SZCY,01010503||010112||010115||010303
,,,,,,,,300379,东方通,2024-04-29,东方通：2023年半年度报告（更正后）,2023年半年度报告（更正后）,strict_genai_context_without_action,3,ChatGPT;大模型;智谱;混元大模型;生成式AI,broad_genai_recall;core_recall;named_model,GPT;ChatGPT;生成式人工智能,periodic_report,同时，以 ChatGPT 为代表的生成式人工智能在社会变革中的具有重要作用，但其可能存在的数据违法收集,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219918183.PDF,1219918183,SZCY,01010503||010112||010115||010303
,,,,,,,,300380,安硕信息,2025-04-27,安硕信息：2024年年度报告,2024年年度报告,backfill_or_noisy_doc_with_action,5,DeepSeek;大模型;大语言模型;智谱;模型备案;语言大模型,broad_genai_recall;core_recall;named_model;registry_recall,DeepSeek,periodic_report,DeepSeek 特点进行了深度适配，完成了多类场景的高质量知识库和 Prompt 工程的构建。,安硕信息：2024年年度报告 2024年年度报告 DeepSeek 特点进行了深度适配，完成了多类场景的高质量知识库和 Prompt 工程的构建。,,https://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,1223311795,SZCY,01010503||010112||010115||010301
,,,,,,,,300382,斯莱克,2024-12-10,斯莱克：关于与新疆大学签署《技术合作合同》的自愿性披露公告,关于与新疆大学签署《技术合作合同》的自愿性披露公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,，甲方提供必要研发任务，双方合作致力于将中心打造为数据大模型驱动的新型矿山研究载体。,斯莱克：关于与新疆大学签署《技术合作合同》的自愿性披露公告 关于与新疆大学签署《技术合作合同》的自愿性披露公告 ，甲方提供必要研发任务，双方合作致力于将中心打造为数据大模型驱动的新型矿山,,https://static.cninfo.com.cn/finalpage/2024-12-10/1221981451.PDF,1221981451,SZCY,01010503||010112||010115||012327
,,,,,,,,300383,光环新网,2023-04-21,光环新网：2023年一季度报告,2023年一季度报告,backfill_or_noisy_doc_with_action,5,AIGC;大模型;生成式AI,broad_genai_recall;core_recall,AIGC;生成式 AI,periodic_report,4 月 13 日晚，亚马逊云科技海外发布多款 AIGC 产品，包括生成式 AI 服务 Amazon Bedrock,光环新网：2023年一季度报告 2023年一季度报告 4 月 13 日晚，亚马逊云科技海外发布多款 AIGC 产品，包括生成式 AI 服务 Amazon Bedrock,,https://static.cninfo.com.cn/finalpage/2023-04-22/1216521682.PDF,1216521682,SZCY,01010503||010112||010115||010305
,,,,,,,,300384,三联虹普,2024-04-24,三联虹普：2023年年度报告摘要,2023年年度报告摘要,backfill_or_noisy_doc_with_action,5,混元大模型,broad_genai_recall,大模型;AI大模型,periodic_report,今年以来，伴随AI技术进步的推动，工业互联网在系统架构、软件平台等方面产生了较大突破，AI大模型的出现,三联虹普：2023年年度报告摘要 2023年年度报告摘要 今年以来，伴随AI技术进步的推动，工业互联网在系统架构、软件平台等方面产生了较大突破，AI大模型的出现,,https://static.cninfo.com.cn/finalpage/2024-04-25/1219804907.PDF,1219804907,SZCY,01010503||010112||010115||010301
,,,,,,,,300386,飞天诚信,2023-08-17,飞天诚信：2023年半年度报告,2023年半年度报告,strict_genai_context_without_action,3,大模型;混元大模型;生成式AI,broad_genai_recall;core_recall,生成式人工智能,periodic_report,国内方面，4 月 11 日，国家互联网信息办公室起草了《生成式人工智能服务管理办法（征求意见稿）》并向社会公开征求意见,,,https://static.cninfo.com.cn/finalpage/2023-08-18/1217560810.PDF,1217560810,SZCY,01010503||010112||010115||010303
,,,,,,,,300389,艾比森,2024-04-25,艾比森：2023年社会责任报告,2023年社会责任报告,backfill_or_noisy_doc_with_action,6,AIGC,core_recall,AIGC,esg_or_internal_control_report,引入 AIGC 平台，构建公司的 AI 智能平台，通过小艾机器人提升应用便捷性与效率。,艾比森：2023年社会责任报告 2023年社会责任报告 引入 AIGC 平台，构建公司的 AI 智能平台，通过小艾机器人提升应用便捷性与效率。,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219815498.PDF,1219815498,SZCY,01010503||010112||010115||012330
,,,,,,,,300390,天华新能,2026-03-19,天华新能：2025年年度报告,2025年年度报告,backfill_or_noisy_doc_with_action,5,大模型;混元大模型;生成式AI,broad_genai_recall;core_recall,生成式人工智能,periodic_report,随着国家产业升级和制造强国战略的推进，生成式人工智能（AI）引发算力需求激增、半导体国产替代、新型显示技术迭代,天华新能：2025年年度报告 2025年年度报告 随着国家产业升级和制造强国战略的推进，生成式人工智能（AI）引发算力需求激增、半导体国产替代、新型显示技术迭代,,https://static.cninfo.com.cn/finalpage/2026-03-20/1225019002.PDF,1225019002,SZCY,01010503||010112||010115||010301
,,,,,,,,300394,天孚通信,2025-04-20,天孚通信：2024年年度报告,2024年年度报告,backfill_or_noisy_doc_with_action,6,大模型;大语言模型;混元大模型;生成式AI,broad_genai_recall;core_recall,生成式 AI,periodic_report,新的生成式 AI应用将推动数据中心交换机市场进一步增长，预计在未来五年内，其累计销售额将超过 1000,天孚通信：2024年年度报告 2024年年度报告 新的生成式 AI应用将推动数据中心交换机市场进一步增长，预计在未来五年内，其累计销售额将超过 1000,,https://static.cninfo.com.cn/finalpage/2025-04-21/1223152632.PDF,1223152632,SZCY,01010503||010112||010115||010301
,,,,,,,,300397,天和防务,2023-04-24,天和防务：2022年年度报告摘要,2022年年度报告摘要,backfill_or_noisy_doc_with_action,6,ChatGPT;大模型;大语言模型;智谱;模型备案;语言大模型,broad_genai_recall;core_recall;named_model;registry_recall,GPT;ChatGPT,periodic_report,展望未来，ChatGPT 开启了 AI 商业化应用的序幕，将持续推动大数据、算力、算法相关产业的快速迭代进步,天和防务：2022年年度报告摘要 2022年年度报告摘要 展望未来，ChatGPT 开启了 AI 商业化应用的序幕，将持续推动大数据、算力、算法相关产业的快速迭代进步,,https://static.cninfo.com.cn/finalpage/2023-04-25/1216561593.PDF,1216561593,SZCY,01010503||010112||010115||010301
,,,,,,,,300398,飞凯材料,2025-08-27,飞凯材料：2025年半年度报告,2025年半年度报告,strict_genai_context_without_action,3,大模型;模型备案;混元大模型,broad_genai_recall;registry_recall,大模型,periodic_report,得益于人工智能（AI）和数据中心的强劲需求，大模型呈现出参数数量大、训练数据量大、模型复杂度高等特征，,,,https://static.cninfo.com.cn/finalpage/2025-08-28/1224587110.PDF,1224587110,SZCY,01010503||010112||010115||010303
,,,,,,,,300399,天利科技,2025-04-17,天利科技：2024年年度报告,2024年年度报告,strict_genai_context_without_action,4,大模型;大语言模型;智谱;语言大模型,broad_genai_recall;core_recall;named_model,大模型,periodic_report,公司通过此系统开发实现了对大模型智能体的接口开发和调试，实现与知识库的良好交互。,,,https://static.cninfo.com.cn/finalpage/2025-04-18/1223128557.PDF,1223128557,SZCY,01010503||010112||010115||010301
,,,,,,,,300404,博济医药,2024-08-26,博济医药：关于公司签订《战略合作协议》的自愿性披露公告,关于公司签订《战略合作协议》的自愿性披露公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,，并择优推动进行商业化； 4 （5）双方拟持续完善和升级服务其合资公司层面中药创新大模型的基础设施建设,博济医药：关于公司签订《战略合作协议》的自愿性披露公告 关于公司签订《战略合作协议》的自愿性披露公告 ，并择优推动进行商业化； 4 （5）双方拟持续完善和升级服务其合资公司层面中药创新大模型的,,https://static.cninfo.com.cn/finalpage/2024-08-27/1220983534.PDF,1220983534,SZCY,01010503||010112||010115||011705
,,,,,,,,300406,九强生物,2026-04-26,九强生物：2025年年度报告,2025年年度报告,strict_genai_context_without_action,3,GPT;大模型;智谱;模型备案;混元大模型;腾讯混元,broad_genai_recall;core_recall;named_model;registry_recall,GPT,periodic_report,丙氨酸氨基转移酶测定试剂盒（丙氨酸底物法） Ⅱ 本试剂盒用于体外定量测定人血清和血浆中丙氨酸氨基转移酶（GPT,,,https://static.cninfo.com.cn/finalpage/2026-04-27/1225181528.PDF,1225181528,SZCY,01010503||010112||010115||010301
,,,,,,,,300407,凯发电气,2025-10-13,凯发电气：天津凯发电气股份有限公司第六届董事会第十五次会议决议公告,天津凯发电气股份有限公司第六届董事会第十五次会议决议公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,"基于全栈自主可控的供电自动化产品技术升级和产业化项目 23,251.60 15,621.042 轨道交通供电大模型研发平台建设项目","凯发电气：天津凯发电气股份有限公司第六届董事会第十五次会议决议公告 天津凯发电气股份有限公司第六届董事会第十五次会议决议公告 基于全栈自主可控的供电自动化产品技术升级和产业化项目 23,251.60 15,621.042 轨道交通供电大模型研发平台建设项目",,https://static.cninfo.com.cn/finalpage/2025-10-14/1224708605.PDF,1224708605,SZCY,01010503||010112||010115||01239901
,,,,,,,,300408,三环集团,2025-04-23,三环集团：2024年年度报告摘要,2024年年度报告摘要,backfill_or_noisy_doc_with_action,6,大模型,broad_genai_recall,大模型,periodic_report,报告期内，全球人工智能技术快速发展，海外大模型的持续迭代和国内大模型不断推出，带来海量的数据存储、处理需求,三环集团：2024年年度报告摘要 2024年年度报告摘要 报告期内，全球人工智能技术快速发展，海外大模型的持续迭代和国内大模型不断推出，带来海量的数据存储、处理需求,,https://static.cninfo.com.cn/finalpage/2025-04-24/1223237526.PDF,1223237526,SZCY,01010503||010112||010115||010301
,,,,,,,,300410,正业科技,2023-08-29,正业科技：2023年半年度报告,2023年半年度报告,strict_genai_context_without_action,4,ChatGPT;混元大模型,broad_genai_recall;core_recall,GPT;ChatGPT,periodic_report,短期内 PCB行业仍将承压，但以 CHATGPT引发的新一轮的人工智能及算力革命，以及碳中和背景下新能源汽车产业及汽车电子化,,,https://static.cninfo.com.cn/finalpage/2023-08-30/1217695729.PDF,1217695729,SZCY,01010503||010112||010115||010303
,,,,,,,,300413,芒果超媒,2023-04-21,芒果超媒：2022年年度报告,2022年年度报告,backfill_or_noisy_doc_with_action,5,AIGC;ChatGPT;GPT;大模型;大语言模型;混元大模型;讯飞星火;语言大模型,broad_genai_recall;core_recall;named_model,GPT,periodic_report,Generative Pre-trained Transformer，是由 OpenAI 研发的一款基于 GPT,芒果超媒：2022年年度报告 2022年年度报告 Generative Pre-trained Transformer，是由 OpenAI 研发的一款基于 GPT,,https://static.cninfo.com.cn/finalpage/2023-04-22/1216521237.PDF,1216521237,SZCY,01010503||010112||010115||010301
,,,,,,,,300418,昆仑万维,2023-01-30,昆仑万维：2022年度业绩预告,2022年度业绩预告,backfill_or_noisy_doc_with_action,6,AIGC;大模型,broad_genai_recall;core_recall,AIGC,trading_anomaly_or_value_plan,的月活跃用户已超过2000万；海外社交娱乐平台Star X 降本增效增厚公司业绩，同时“昆仑天工”AIGC,昆仑万维：2022年度业绩预告 2022年度业绩预告 的月活跃用户已超过2000万；海外社交娱乐平台Star X 降本增效增厚公司业绩，同时“昆仑天工”AIGC,,https://static.cninfo.com.cn/finalpage/2023-01-31/1215725107.PDF,1215725107,SZCY,01010503||010112||010115||012111
,,,,,,,,300419,浩丰科技,2024-04-29,浩丰科技：2023年年度报告摘要,2023年年度报告摘要,strict_genai_context_without_action,3,大模型;混元大模型,broad_genai_recall,大模型,periodic_report,、定制化软件开发等全流程服务；拥有云计算、分布式架构、大数据、人工智能（大模型）、移动互联、物联网、微服务,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219925257.PDF,1219925257,SZCY,01010503||010112||010115||010301
,,,,,,,,300423,昇辉科技,2026-04-27,昇辉科技：2025年年度报告,2025年年度报告,strict_genai_context_without_action,3,混元大模型,broad_genai_recall,大模型,periodic_report,与此同时，以大模型、数字孪生、边缘计算为代表的新一代数字技术加速与城市治理深度融合，推动城市运行从“感知智能,,,https://static.cninfo.com.cn/finalpage/2026-04-28/1225208018.PDF,1225208018,SZCY,01010503||010112||010115||010301
,,,,,,,,300426,唐德影视,2023-04-24,唐德影视：2022年年度报告摘要,2022年年度报告摘要,strict_genai_context_without_action,4,AIGC,core_recall,AIGC,periodic_report,公司正在积极布局虚拟人制作、运营、算力为一体的业务，NFT 数字收藏业务，AI 换脸以及“AIGC+IP,,,https://static.cninfo.com.cn/finalpage/2023-04-25/1216554831.PDF,1216554831,SZCY,01010503||010112||010115||010301
,,,,,,,,300427,红相股份,2026-04-27,红相股份：2025年年度报告摘要,2025年年度报告摘要,backfill_or_noisy_doc_with_action,5,混元大模型,broad_genai_recall,大模型,periodic_report,2600 亿元推进城乡配网数字化改造，适配分布式能源大规模接入；发布千亿级“光明电力大模型”，覆盖故障诊断,红相股份：2025年年度报告摘要 2025年年度报告摘要 2600 亿元推进城乡配网数字化改造，适配分布式能源大规模接入；发布千亿级“光明电力大模型”，覆盖故障诊断,,https://static.cninfo.com.cn/finalpage/2026-04-28/1225213416.PDF,1225213416,SZCY,01010503||010112||010115||010301
,,,,,,,,300432,富临精工,2024-04-26,富临精工：2023年年度报告,2023年年度报告,strict_genai_context_without_action,4,大模型;模型备案;混元大模型,broad_genai_recall;registry_recall,大模型,periodic_report,，主动悬架线控技术提升驾乘体验，车身多元材料多点式混合一体成型技术将实现创新突破，AI 大模型赋能智能座舱多模态交互等诸多新技术,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219872474.PDF,1219872474,SZCY,01010503||010112||010115||010301
,,,,,,,,300433,蓝思科技,2025-03-27,蓝思科技：2024年年度报告,2024年年度报告,strict_genai_context_without_action,4,大模型;智谱;模型备案;混元大模型;生成式AI,broad_genai_recall;core_recall;named_model;registry_recall,生成式 AI,periodic_report,据 IDC 预计，2025 年生成式 AI 手机出货量将近 4.2 亿部，同比增长 82.7%，将会占据智能手机市场份额的三分之一,,,https://static.cninfo.com.cn/finalpage/2025-03-28/1222928897.PDF,1222928897,SZCY,01010503||010112||010115||010301
,,,,,,,,300438,鹏辉能源,2024-04-26,鹏辉能源：2023年年度报告,2023年年度报告,backfill_or_noisy_doc_with_action,5,ChatGPT;大模型;混元大模型,broad_genai_recall;core_recall,GPT;ChatGPT,periodic_report,同时，以 ChatGPT 为代表的 AI 技术快速应用并发展，催生了更多创新的消费电子品产品品类。,鹏辉能源：2023年年度报告 2023年年度报告 同时，以 ChatGPT 为代表的 AI 技术快速应用并发展，催生了更多创新的消费电子品产品品类。,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219864805.PDF,1219864805,SZCY,01010503||010112||010115||010301
,,,,,,,,300440,运达科技,2024-04-25,运达科技：2023年年度报告,2023年年度报告,backfill_or_noisy_doc_with_action,5,AIGC;大模型;模型备案;生成式AI,broad_genai_recall;core_recall;registry_recall,AIGC,periodic_report,智能运维研发项目 智能运维项目通过物理传感、图像识别、物联网、机器学习、大数据分析、AIGC等技术，实现车辆故障诊断,运达科技：2023年年度报告 2023年年度报告 智能运维研发项目 智能运维项目通过物理传感、图像识别、物联网、机器学习、大数据分析、AIGC等技术，实现车辆故障诊断,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219825959.PDF,1219825959,SZCY,01010503||010112||010115||010301
,,,,,,,,300442,润泽科技,2023-04-21,润泽科技：2022年年度报告摘要,2022年年度报告摘要,backfill_or_noisy_doc_with_action,5,ChatGPT,core_recall,GPT;ChatGPT,periodic_report,行业方面，需求侧，数字中国顶层设计落地，平台经济政策逐步松绑，ChatGPT 引发的人工智能科技革命，,润泽科技：2022年年度报告摘要 2022年年度报告摘要 行业方面，需求侧，数字中国顶层设计落地，平台经济政策逐步松绑，ChatGPT 引发的人工智能科技革命，,,https://static.cninfo.com.cn/finalpage/2023-04-22/1216525911.PDF,1216525911,SZCY,01010503||010112||010115||010301
,,,,,,,,300446,航天智造,2026-03-30,航天智造：2025年年度报告,2025年年度报告,strict_genai_context_without_action,4,DeepSeek;大模型;智谱;混元大模型,broad_genai_recall;core_recall;named_model,DeepSeek,periodic_report,组织策划青年干部培训班，提升政治素养，强化航天精神教育，全面提升公司青年人才的能力素质；组织创新与规范治理、Deepseek,,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225057081.PDF,1225057081,SZCY,01010503||010112||010115||010301
,,,,,,,,300447,全信股份,2026-01-08,全信股份：向不特定对象发行可转换公司债券募集资金使用可行性分析报告,向不特定对象发行可转换公司债券募集资金使用可行性分析报告,strict_genai_context_without_action,4,大模型,broad_genai_recall,大模型,financing_or_incentive_support,性能计算的迫切需求当前，以无人机、巡飞弹为代表的无人智能装备正加速向“综合化、自主化、具身智能”演进，无人集群作战、机载大模型推理等新作战概念对边缘计算提出极高要求,,,https://static.cninfo.com.cn/finalpage/2026-01-09/1224926079.PDF,1224926079,SZCY,01010503||010112||010115||010999||012399
,,,,,,,,300448,浩云科技,2023-08-24,浩云科技：2023年半年度报告,2023年半年度报告,backfill_or_noisy_doc_with_action,5,ChatGPT;大模型;大语言模型;混元大模型;生成式AI;盘古大模型;腾讯混元;语言大模型;通义千问,broad_genai_recall;core_recall;named_model,通义千问,periodic_report,2023 年初，国内百度、腾讯、华为、阿里等互联网巨头也纷纷跟进，发布“文心”、“混元”、“盘古”“通义千问,浩云科技：2023年半年度报告 2023年半年度报告 2023 年初，国内百度、腾讯、华为、阿里等互联网巨头也纷纷跟进，发布“文心”、“混元”、“盘古”“通义千问,,https://static.cninfo.com.cn/finalpage/2023-08-25/1217631358.PDF,1217631358,SZCY,01010503||010112||010115||010303
,,,,,,,,300449,汉邦高科,2024-04-26,汉邦高科：2023年年度报告,2023年年度报告,strict_genai_context_without_action,3,AIGC;大模型;模型备案;混元大模型,broad_genai_recall;core_recall;registry_recall,AIGC,periodic_report,与信通院共同建立AIGC 内容数字身份标识体系，发展成为 AIGC 产业的基础设施，服务于更广大的AIGC,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219866431.PDF,1219866431,SZCY,01010503||010112||010115||010301
,,,,,,,,300451,创业慧康,2023-04-27,创业慧康：2023年一季度报告,2023年一季度报告,backfill_or_noisy_doc_with_action,5,大模型;混元大模型,broad_genai_recall,大模型,periodic_report,大模型在临床医疗、公共卫生、个人健康等场景中的研究与开发，加速医疗 AI模型研发速度、提升公共卫生工作统筹规划水平,创业慧康：2023年一季度报告 2023年一季度报告 大模型在临床医疗、公共卫生、个人健康等场景中的研究与开发，加速医疗 AI模型研发速度、提升公共卫生工作统筹规划水平,,https://static.cninfo.com.cn/finalpage/2023-04-28/1216648689.PDF,1216648689,SZCY,01010503||010112||010115||010305
,,,,,,,,300454,深信服,2023-08-30,深信服：2023年半年度报告,2023年半年度报告,backfill_or_noisy_doc_with_action,6,GPT;大模型;大语言模型;模型备案;混元大模型;语言大模型,broad_genai_recall;core_recall;registry_recall,GPT;大模型,periodic_report,报告期内，公司于国内率先推出深信服自研大模型——安全 GPT（Security GPT），安全 GPT,深信服：2023年半年度报告 2023年半年度报告 报告期内，公司于国内率先推出深信服自研大模型——安全 GPT（Security GPT），安全 GPT,,https://static.cninfo.com.cn/finalpage/2023-08-31/1217707009.PDF,1217707009,SZCY,01010503||010112||010115||010303
,,,,,,,,300455,航天智装,2025-03-28,航天智装：2024年度环境、社会和公司治理（ESG）报告,2024年度环境、社会和公司治理（ESG）报告,strict_genai_context_without_action,4,AIGC;智谱,core_recall;named_model,AIGC,esg_or_internal_control_report,与雅万高铁一同追梦的“航天智造”》入选人民网“砥砺七十五载 谱写央企担当”第七届中央企业优秀故事创作展示暨 AIGC,,,https://static.cninfo.com.cn/finalpage/2025-03-29/1222949125.PDF,1222949125,SZCY,01010503||010112||010115||012330
,,,,,,,,300456,赛微电子,2024-03-22,赛微电子：向不特定对象发行可转换公司债券募集资金使用的可行性分析报告,向不特定对象发行可转换公司债券募集资金使用的可行性分析报告,strict_genai_context_without_action,4,大模型;模型备案,broad_genai_recall;registry_recall,大模型,financing_or_incentive_support,在原有的 MEMS 光开关市场的基础之上，近期大模型及 AI 浪潮刺激了新一轮的算力扩张，有望催生增量的,,,https://static.cninfo.com.cn/finalpage/2024-03-23/1219390749.PDF,1219390749,SZCY,01010503||010112||010115||010999||012399
,,,,,,,,300458,全志科技,2023-03-20,全志科技：2022年年度报告,2022年年度报告,strict_genai_context_without_action,4,AIGC;ChatGPT;大模型;大语言模型;混元大模型;腾讯混元;语言大模型,broad_genai_recall;core_recall;named_model,GPT;ChatGPT,periodic_report,to Digital Converter 模数转换器，把连续的模拟信号转变为离散的数字信号的器件 ChatGPT,,,https://static.cninfo.com.cn/finalpage/2023-03-21/1216170003.PDF,1216170003,SZCY,01010503||010112||010115||010301
,,,,,,,,300459,汤姆猫,2023-02-17,汤姆猫：股票交易异常波动公告,股票交易异常波动公告,strict_genai_context_without_action,4,AIGC;ChatGPT,core_recall,GPT;ChatGPT,trading_anomaly_or_value_plan,二、公司关注并核实的情况说明 针对公司股票交易价格异常波动的情况，公司注意到市场近期 ChatGPT、,,,https://static.cninfo.com.cn/finalpage/2023-02-17/1215889001.PDF,1215889001,SZCY,01010503||010112||010115||012103
,,,,,,,,300462,ST华铭,2026-04-26,ST华铭：2025年年度报告,2025年年度报告,strict_genai_context_without_action,3,DeepSeek;大模型;智谱;混元大模型,broad_genai_recall;core_recall;named_model,DeepSeek,periodic_report,9 1 财务知识 提高工作效率 打造财务精英的十倍效率工作法 9 1 财务知识 提高工作效率 打造 deepseek,,,https://static.cninfo.com.cn/finalpage/2026-04-27/1225187961.PDF,1225187961,SZCY,01010503||010112||010115||010301
,,,,,,,,300463,迈克生物,2025-04-28,迈克生物：2024年度可持续发展报告,2024年度可持续发展报告,backfill_or_noisy_doc_with_action,5,大模型;智谱;模型备案;混元大模型,broad_genai_recall;named_model;registry_recall,大模型,esg_or_internal_control_report,通用大模型于专业知识库的结合，深化人工智能在垂直领域的应用，内置医学专业知识库，实现专业知识的智能问答,迈克生物：2024年度可持续发展报告 2024年度可持续发展报告 通用大模型于专业知识库的结合，深化人工智能在垂直领域的应用，内置医学专业知识库，实现专业知识的智能问答,,https://static.cninfo.com.cn/finalpage/2025-04-29/1223360333.PDF,1223360333,SZCY,01010503||010112||010115||012330
,,,,,,,,300464,星徽股份,2024-08-19,星徽股份：2024年半年度报告,2024年半年度报告,strict_genai_context_without_action,3,ChatGPT;大模型,broad_genai_recall;core_recall,GPT;ChatGPT,periodic_report,（4）AI赋能跨境电商2024年，从 ChatGPT到 Sora，AI技术继续在跨境电商行业掀起变革风暴,,,https://static.cninfo.com.cn/finalpage/2024-08-20/1220911105.PDF,1220911105,SZCY,01010503||010112||010115||010303
,,,,,,,,300465,高伟达,2025-03-26,高伟达：2024年年度报告,2024年年度报告,strict_genai_context_without_action,4,DeepSeek;大模型;大语言模型;混元大模型;语言大模型,broad_genai_recall;core_recall,DeepSeek,periodic_report,中国的众多金融机构都将迎来 DeepSeek 时刻。,,,https://static.cninfo.com.cn/finalpage/2025-03-27/1222911148.PDF,1222911148,SZCY,01010503||010112||010115||010301
,,,,,,,,300466,赛摩智能,2025-04-20,赛摩智能：2024年年度报告摘要,2024年年度报告摘要,backfill_or_noisy_doc_with_action,5,大模型,broad_genai_recall,大模型,periodic_report,，利用 AI 人工智能和大模型等新一代技术，助力制造业数字化、智能化转型升级，为企业提高核心竞争力赋能,赛摩智能：2024年年度报告摘要 2024年年度报告摘要 ，利用 AI 人工智能和大模型等新一代技术，助力制造业数字化、智能化转型升级，为企业提高核心竞争力赋能,,https://static.cninfo.com.cn/finalpage/2025-04-21/1223143128.PDF,1223143128,SZCY,01010503||010112||010115||010301
