manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN00032,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR02748_002322_20230516,002322,,2023-05-16,2023,csmar_ir_meeting_qa,,大语言模型,,1,0,0,0,0,1,1,0,0,0,而这一块的支撑来源于公司产品体系+项目定制+数字工地+工程设计互为支撑的业务体系。 技术层面上：加快推动大语言模型、AI技术在电力行业的应用，基于技术创新，优化甚至改变现有业务逻辑。,公司聚焦能源信息化方面有哪些举措。 || 请公司介绍下软件与信息化板块在挖掘数字化转型的行业机会？,,
,,,,,,,QIAN00033,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,5,5,CSMAR02782_600104_20230516,600104,上汽集团,2023-05-16,2023,csmar_investor_interaction,,大模型;通义;通义千问,ChatGPT;GPT;通义;通义千问,1,1,0,0,0,1,1,0,1,0,您好，公司旗下赛可智能正在进行相关研究，如何通过大模型的方式实现云端感知模型的自动打标，以及预测和规控算法的训练也是当前正在抓紧研究、力求突破的重要课题。 || 您好，公司旗下赛可智能(人工智能实验室)正在进行相关研究，如何通过大模型的方式实现云端感知模型的自动打标，以及预测和规控算法的训练也是当前正在抓紧研究、力求突破的重要课题。,请问贵公司有chatgpt技术研究吗？怎么运用到汽车工业 || 请问贵公司的AI人工智能实验室有研究chatgpt技术在汽车中运用吗？ || 上汽人工智能实验室是否有研究ChatGPT呢？,,
,,,,,,,QIAN00034,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR02883_300015_20230519,300015,爱尔眼科,2023-05-19,2023,csmar_investor_interaction,,ChatGPT;GPT;多模态;大语言模型,大模型,1,1,0,0,0,1,1,0,1,0,谢谢您对公司的关注。 公司与中国科学院计算技术研究所正在联合研发基于大语言模型ChatGPT的爱尔数字人——EYEGPT，建立一个具有超写实风格的数字人模型，具有实时语音、文本交互的导诊与辅诊平台系统，基于算力、算法以及平台敏捷性的不断优化，实现敏捷数字人的开发，助力实现眼科服务模式的数字化、服务技术智能化、眼科医生和医院智慧化。 未来，爱尔数字眼科研究所将基于爱尔眼科数字医生形象，依据知识图谱的内容，将肢体运动、手指手势，表情动作、口型唇动等多模态数据协同展现在数字IP 形象——眼科数字医生上，采用自研引擎对数字医生,最近多家医疗类公司宣布将发布大模型或产品，请问公司有无眼科大模型或数字人方向布局？,,
,,,,,,,QIAN00035,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,1,1,CSMAR03100_301221_20230530,301221,光庭信息,2023-05-30,2023,csmar_investor_interaction,,大语言模型,,1,0,0,0,0,1,1,0,1,1,（2）2023年4月20日，公司与百度智能云达成战略合作协议。 本次公司受邀参加论坛，并将于业内专家分享公司在“AI+汽车”深度融合下如何利用大语言模型提升软件开发生产力的创新实践与探索思考。 欢迎各位投资者通过公司公众号发布的报名入口报名参会。,您好，光庭信息发布参加5月31日百度智能云专场论坛，并与英伟达分别主旨演讲，请问光庭信息与百度，英伟达有合作么？,,
,,,,,,,QIAN00036,keep_candidate_strong_specific_initiative,1,5,,1,2,2,1,2,2,CSMAR03310_002089_20230609,002089,*ST新海,2023-06-09,2023,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,1,1,您好，感谢您对公司的关注，公司除了实控人增持防止面退外，还致力于增强自身的经营能力，提升公司的经营业绩，主要体现的以下几个方面：\n1、充分发挥数据中心的桥头堡作用。 乘着数字经济、算力提升、数据安全的东风，公司将以自有2500个机柜为基础，适时与战略投资者合作，扩充数据中心的容量，提升数据中心的管理水平，并向产业链高端如大模型生态业务方面发展。 \n2、盘活和提升公司以前布局的新能源汽车产业链业务。,请问领导，贵司除了增持防止面退以外，还有其他什么举措吗？,,
,,,,,,,QIAN00037,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR03669_002413_20230630,002413,雷科防务,2023-06-30,2023,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,0,0,0,您好，公司智能网联仿真测试系统从计算机科学角度上，可以算是AI技术与模拟仿真测试技术的一种融合性应用，目前深度融合是完全具备可实现性的，更深度的技术融合应用正在验证阶段。 AI目前的应用前景非常广泛且具有深度，基于AI的智能驾驶、智慧交通等模拟仿真测试场景的大模型化是我们产品的必要发展方向，同时也通过模拟仿真测试技术助力智能制造相关产业发展，共同构建AI与模拟仿真的技术共同体，以赋能相关智能化产业，促进AI技术在智能网联领域的推广及应用。 感谢您对公司的关注！,公司子公司理工雷科电子天津有限公司的智能网联仿真测试系统是否达到将AI算法与应用场景深度融合，深度强化学习为基础的算法及其完整的大模型开发工具链，并以其赋能自动驾驶、智能交通、工业控制等工业场景，即AI+大模型交通？,,
,,,,,,,QIAN00038,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR03682_600584_20230630,600584,长电科技,2023-06-30,2023,csmar_investor_interaction,,ChatGPT;GPT,,1,0,0,0,0,1,1,0,1,0,"尊敬的投资者，您好。 ChatGPT及AI的应用推升了高性能计算（High-Performance Computing, HPC）系统的高速发展。 长电科技为其打造的系统级、一站式封测解决方案，全面覆盖HPC系统的基础架构，即计算模块、存储模块、电源模块、网络模块，可为客户提供针对各模块及HPC系统的多样化应用需求的解决方案，为客户创造更大的附加价值。",AI带动的半导体芯片的暴发性行情对公司的封测业务是否迎来空前的商机？,,
,,,,,,,QIAN00039,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR03780_000063_20230710,000063,中兴通讯,2023-07-10,2023,csmar_investor_interaction,,文心一言,大模型;文心一言,1,1,0,0,0,1,1,0,1,0,您好，感谢您的关注。 \n公司服务器支持百度“文心一言”，携手产业合作伙伴为AI产品应用提供更加强劲的算力支撑，助力AI产业化应用和生态繁荣。 公司服务器已规模化进入互联网、金融、能源、政务等行业头部客户市场并已成为国内电信行业领军品牌。,请问中兴是文心一言算力服务器唯一供应商么？中兴还为其他大模型提供算力服务设备么？,,
,,,,,,,QIAN00040,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR03837_601166_20230713,601166,兴业银行,2023-07-13,2023,csmar_investor_interaction,,大模型,GPT,1,1,0,0,0,1,1,0,1,0,在开展人工智能技术的金融应用时，依据场景和所面向的用户分类考量，依据不同类型应用限定相关技术使用范围，在技术落地应用的过程中，我们将严格遵循相关法律法规与标准，并实施严格的安全策略和防范措施，确保客户信息的安全性和隐私性。 另外，在人工智能技术方面，我们与国内头部公司开展人工智能技术合作的同时也致力于自主掌控，同步开展包括大模型在内的人工智能模型自研和应用赋能工作。 我们将会定期与相关安全部门共同建立安全评估和监测机制，及时发现和解,听说兴业银行要和百度的一言合作，这种人工智能如果产生自我意识，是否会威胁储户的信息安全？兴业是否有响应的防范解决方案？考虑到Gptchat类型人工智能的超强理解力，我觉得这不是一个科幻问题，而是一个现实问题，请问兴业怎么看？,,
,,,,,,,QIAN00041,review_possible_specific_initiative,1,3,,1,1,1,1,1,1,CSMAR03948_002095_20230726,002095,生意宝,2023-07-26,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,针对chatgpt相关技术，公司正在进行应用层的技术研发与应用场景的寻找。 谢谢！ || 网盛大厦AI数字人直播基地是数字人直播的集成服务商。 该服务集成了ChatGPT技术。,请问贵公司有chatgpt相关技术或者有接入的想法吗 || 网盛大厦AI数字人直播基地是否运用了ChatGPT技术？,,
,,,,,,,QIAN00042,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,7,7,CSMAR04188_601633_20230825,601633,长城汽车,2023-08-25,2023,csmar_investor_interaction,,ChatGPT;GPT;大模型,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,1,您好，今年4月11日，毫末打造的自动驾驶生成式大模型 DriveGPT 雪湖·海若重磅发布，成为大模型技术落地自动驾驶新范式。 DriveGPT 雪湖·海若的底层模型采用GPT（Generative Pre-trained Transformer）生成式预训练大模型，与 ChatGPT 使用自然语言进行输入与输出不同，DriveGPT 雪湖·海若输入是感知融合后的文本序列，输出是自动驾驶场景文本序列，即将自动驾驶场景 Token 化，形成“Drive Language”，最终完成自车的决策规控、障碍物预测以及决策逻辑,请问公司自能驾驶有没有向chatgpt方向发展,,
,,,,,,,QIAN00043,review_possible_specific_initiative,1,3,,0,0,0,1,2,2,CSMAR04655_002339_20231007,002339,积成电子,2023-10-07,2023,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，感谢您对公司的关注。 行业大模型顾名思义是指基于某个特定行业领域的数据进行训练和优化的模型，与通用大模型相比能够更好地适应特定行业的特殊需求和场景。 公司将对本行业领域所涉及的各种新技术发展和市场应用情况保持高度关注。,公司对行业大模型怎么看,,
,,,,,,,QIAN00044,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR04704_000980_20231012,000980,众泰汽车,2023-10-12,2023,csmar_investor_interaction,,文心一言,ChatGPT;GPT;文心一言,1,1,0,0,0,1,0,1,1,0,您好，江南汽车与百度“文心一言”签订了战略合作协议，感谢您对公司的关注！,请问贵司在可预见的未来会考虑在部分高端车型中接入ChatGPT或者文心一言吗？,,
,,,,,,,QIAN00045,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,2,2,CSMAR04860_600410_20231027,600410,华胜天成,2023-10-27,2023,csmar_investor_interaction,,人工智能大模型;大模型,,1,0,0,0,0,1,1,0,1,0,公司和华为在数字能源、智慧城市、智慧园区、客服中心、智算中心等领域建立了长期稳定的合作关系； 公司和百度主要在金融行业智能客服领域及大模型业务场景等方面建立了合作关系。 感谢您的关注。 例如：公司是超聚变的长期合作伙伴，双方在金融、制造、能源等领域展开合作； 公司与拓尔思达成战略合作关系，双方将利用人工智能大模型等新技术推进,贵公司建设的算力中心使用那种算力服务器？公司和华为，百度等公司都有什么方向合作？请详细介绍说明。 || 董秘您好，感谢百忙之中回复提问，我在阅读贵公司2023年半年报时看到“公司进一步扩大生态合作，包括华为、阿里、百度等生态合作伙伴，也包括在人工智能、大数据等领域的产品合作伙伴，如超聚变、拓尔思、锐捷、新华三、深信服等。”请问内容是否属实，能否简单介绍下合作,,
,,,,,,,QIAN00046,keep_candidate_strong_specific_initiative,1,5,,1,2,2,1,3,3,CSMAR04902_000800_20231031,000800,,2023-10-31,2023,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,1,1,0,华为凭借强大的数字化能力，在供应链管理以及AI，例如客服助手、智能驾驶、造型辅助等方面具备很多独特的优势，而解放也敏锐洞察到行业智能化的发展趋势，正在积极开展数字化转型。 下一步计划与华为联手，共建商用车行业大模型，在赋能解放内部应用的同时，也会逐步进行智能化解决方案的输出，赋能产业链上下游企业及同行业伙伴。 未来会充分发挥双方的技术优势，在智能驾驶等领域做一些深层次多维度的合作，携手打造标杆性的智能产品。,公司此次与华为在哪些方面开展了深度合作？,,
,,,,,,,QIAN00047,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,2,2,CSMAR05041_001287_20231108,001287,中电港,2023-11-08,2023,csmar_investor_interaction,,AIGC,,1,0,0,0,0,1,1,0,1,0,您好，AMD马栏山先进计算产业联合实验室主要提供先进算力平台和超高清视频渲染技术平台，重点面向视频、AIGC及其他需要高性能计算算力的客户。 谢谢。,您好董秘，中电港旗下的AMD马栏山先进计算产业联合实验室主要的功能和服务对象是哪些领域企业呢？谢谢,,
,,,,,,,QIAN00048,keep_candidate_strong_specific_initiative,1,6,,1,1,1,1,1,1,CSMAR05579_603368_20231214,603368,柳药集团,2023-12-14,2023,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,1,1,1,公司于12月9日与华为云、润达医疗签订全面合作协议。 此次合作将基于柳药集团在医药大健康领域的深厚行业资源优势，结合华为云在人工智能（AI）、云计算、大数据等方面的领先技术，以及合作伙伴在智慧医疗服务、智慧检验、医疗大模型等方面的先进经验，推动数字技术与医疗健康产业深度融合，为医疗机构、药店、患者提供专业、精准、个性的医药健康服务，赋能公司业务发展。 谢谢！ 本次合作三方将共建运营“智慧医疗云”，通过应用华为云的算力支持以及基于盘古医学大模型和润达医,请问公司和华为有合作吗？ || 请问在AI医疗人工智能医疗方面是否有场景搭建？,,
,,,,,,,QIAN00049,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,1,1,CSMAR05791_301230_20240103,301230,泓博医药,2024-01-03,2024,csmar_investor_interaction,,GPT;大模型,大模型,1,1,0,0,0,1,1,1,1,0,尊敬的投资者您好！ PR-GPT大模型的上线能有效提升公司研发服务智能化水平，有助于提高新药研发效率、缩短研发周期，为客户提供更高质量的服务，进一步提升公司核心竞争力。 感谢关注！ || 尊敬的投资者您好！ PR-GPT项目正按计划推进，已完成模型本地部署并开展后续算法优化及训练，部分Demo功能已上线开展内部测试。 谢谢！,年底AI模型的发布对明年的业绩是否会有积极影响？ || 已经进入2024年了。公司大模型现在如何了。,,
,,,,,,,QIAN00050,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR06000_603322_20240125,603322,超讯通信,2024-01-25,2024,csmar_investor_interaction,,AIGC;多模态;文生图;文生视频,AIGC;文生视频,1,1,0,0,0,1,1,0,0,0,|| 尊敬的投资者，您好！ 公司主要提供了软件支持——“灵犀妙笔（Superlala AI）”，提供文生图，语音生图，图生图等AIGC技术支撑，为整个AIGC小课堂打造了生动、有趣,请问一个技术性问题，希望公司的技术人员能给严谨答复。公司与美国硅谷的AIGC应用公司JUNLALA合作的大陆版应用软件SuperLALA，有没有通过文字描述生成几秒钟的短视频的功能？请问公司的技术人员，如果要实现这个功能，公司或者JUNLALA能否解决？公司或者JUNLALA有没有意向去研发“文生视频”的功能？ || 贵公司与民生证券联合推出的AIGC小课堂,,
,,,,,,,QIAN00051,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR06015_603986_20240128,603986,,2024-01-28,2024,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,0,0,1,2024年看有2个大的技术趋势：1）大模型带来的AI应用兴起，2023年开始新的应用此起彼伏，算力和存储需求膨胀，行业巨头海力士率先从业绩亏损走出来并实现季度盈利，HBM价格上涨，市场严重供不应求。 海力士、三星和美光提高把产能转往HBM的力度，对主流和其他DRAM产能挤占效应会非常明显；,公司对存储行业涨价特别是利基产品的涨价趋势如何看待，以及涨价的弹性和节奏如何？,,
,,,,,,,QIAN00052,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR06150_000977_20240220,000977,浪潮信息,2024-02-20,2024,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,投资者您好，公司作为全栈AI计算方案提供商，可提供智算基础设施、大模型、大数据分析等方向的AI一体化全栈解决方案，感谢您对公司的关注。,公司目前ai算力服务经营情况良好吗,,
,,,,,,,QIAN00053,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR06195_002544_20240221,002544,普天科技,2024-02-21,2024,csmar_investor_interaction,,Sora;多模态,Sora,1,1,0,0,0,1,1,0,0,0,您好！ Sora多模态模型对算力、网络带宽提出了更高的要求，也会带动相关算力、交换等设备的迭代升级。 公司深耕PCB研发和制造，具备高速多层印制电路板（PCB）的工艺技术和制造能力，也正在服务于光模块、服务器类、交换机类产品的厂家。 || 您好！,贵公司领导你好近期Sora视频生成模型大火，隐有未来的大趋势所向，请问贵司是否有这方面的技术或者产品发展打算？ || 贵公司领导你好近期Sora视频生成模型大火，隐有未来的大趋势所向，请问贵司是否有这方面的技术或者产品发展打算？,,
,,,,,,,QIAN00054,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR06233_001314_20240222,001314,亿道信息,2024-02-22,2024,csmar_investor_interaction,,Sora;生成式AI,Sora,1,1,0,0,0,1,1,0,0,0,公司持续关注和探索人工智能领域，高度重视各类AI技术落地硬件端的研发和使用。 Sora在视频内容生成上带来了突破，也为AI在硬件端，尤其是基于本地算力的AI硬件端带来了新的可能性。 公司坚持以研发为中心，积极主动跟进生成式AI等最新技术的深入发展及应用情况，不断加强相关人才储备、产品预研及规划，并视市场和技术发展情况，适时加大人工智能领域产品的研发投入。 谢谢。,"请问一下,贵公司和sora哪个方面相关?",,
,,,,,,,QIAN00055,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR06437_601238_20240228,601238,广汽集团,2024-02-28,2024,csmar_investor_interaction,,AI大模型;大模型,大模型,1,1,0,0,0,1,1,0,0,1,L4自动驾驶正在广州市南沙区等区域通过如祺出行平台上进行混合派单示范运营。 2023年8月公司推出了广汽AI大模型，以海量的用车和研发数据集为基础，将结构化数据汇聚到AI中台，通过中台训练形成多种,公司有没有布局人工智能产品？如果有具体的产品是什么？ || 贵公司有汽车大模型研究吗？有哪些人工智能技术？,,
,,,,,,,QIAN00056,keep_candidate_strong_specific_initiative,1,4,,1,1,0,1,1,0,CSMAR06901_688321_20240322,688321,微芯生物,2024-03-22,2024,csmar_investor_interaction,,大模型;智能体,,1,0,0,0,0,1,1,0,1,0,是的，公司会应用AI技术来加速研发速度。 公司将盘古药物大模型为基础的华为云医疗智能体EIHealth平台和深势科技的Hermite®药物计算设计平台等AI技术平台引入基于化学基因组学的集成式药物发现与早期评价平台中，利用人工智能、物理建模和高性能计算为公司早期研发项目助力。 让公司核心技术平台能够更好地发现先导分子，提升研发效率、降低研发成本。,董秘您好，请问贵公司有考虑通过AI来加速研发速度吗？如考虑是否有足够现金流支撑AI投入，谢谢！,,
,,,,,,,QIAN00057,review_possible_specific_initiative,1,3,,1,4,4,1,4,4,CSMAR07136_002594_20240403,002594,,2024-04-03,2024,csmar_ir_meeting_qa,,AI大模型;多模态;大模型,,1,0,0,0,0,1,1,0,0,0,"璇玑架构作为行业首个智电融合的智能化架构,是整车智能的重要组成部分,让汽车拥有了智能化的“大脑”和“神经网络”,使其可以像高级智慧生命体一样全面感知、集中思考、精准控制和协同执行。 与此同时,比亚迪还推出行业首创双循环多模态AI——璇玑AI大模型,首次将人工智能应用到车辆全领域。 它拥有业界最庞大的数据底座、行业领先的样本量和高算力,覆盖了整车三百多个场景,赋予整车智能持续进化的能力。",公司在整车智能上有哪些的创新技术?,,
,,,,,,,QIAN00058,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,1,1,CSMAR07159_000333_20240407,000333,,2024-04-07,2024,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,0,1,1,"2023年,美的持续推动“COLMO+东芝”双高端品牌战略,2023年双高端品牌整体零售额同比增长超过20%。 COLMO以高端全屋智能解决方案服务高端用户,在产品端,历经五年发展,COLMO高端全屋智能解决方案全面覆盖智能家电与智能家居两大板块,布局中央空调、全屋用水、冰箱、酒柜、干衣机、洗衣机、护理柜、厨电、小家电等多个家电品类,发布行业首个家居领域大模型,升级高端全屋智能解决方案,同时推出首款全屋智能门锁和空气魔方,进一步夯实“墅智专家”行业定位; COLMO发布EVOLUTION新象套系月岩灰与云璃白,以极致嵌",COLMO2023年销售额是多少?,,
,,,,,,,QIAN00059,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,1,1,CSMAR07338_000725_20240422,000725,京东方Ａ,2024-04-22,2024,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,1,1,0,公司已在众多领域落地应用人工智能技术。 在半导体显示方面，公司已推出显示工业大模型，涵盖多个工业细分业务版块，第一期成果已率先落地。 以提升品质管控为目标的“缺陷检测视觉大模型技术方案”已在京东方“灯塔工厂”稳定运行，该大模型应用案例已成功入选由中国人工智能产业发展联盟发起的人工智能十大先锋应用案例。 \n在物联网创新产品与服务方面，公司已在商显、办公、零售、金融、园区、数字艺术等细分行业的产品与服务中应用人工智能技术，帮助用户获得更高的生产力与更好的使用体验。,请问公司在AI领域和人形机器人领域有没有布局？未来是否有这方面的计划？,,
,,,,,,,QIAN00060,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR07390_002463_20240425,002463,,2024-04-25,2024,csmar_ir_meeting_qa,,ChatGPT;GPT,,1,0,0,0,0,1,1,0,0,1,"（1）企业通讯市场板业务情况2023年由ChatGPT的显著成功引发新一轮人工智能和算力革命,随着全球通用人工智能技术加速演进,人工智能训练和推理需求持续扩大,对AI服务器和高速网络系统的旺盛需求推动对大尺寸、高速高多层PCB的需求,其高负载工作环境也对PCB的规格、品质提出了更高的要求。 技术从出现到稳定,再到商业化普及,原生应用大量出现,都需要时间。",行业情况,,
,,,,,,,QIAN00061,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR07402_688036_20240425,688036,,2024-04-25,2024,csmar_ir_meeting_qa,,AIGC,,1,0,0,0,0,1,1,0,1,0,"硬件新材料领域创新出多项技术,如折叠、卷曲等新形态,提升了中高端产品线的品牌认知。 公司发布了探索者卫星通信技术、卷轴屏概念手机、全场景快充技术、AirCharge隔空充电技术、AIGC人像美拍和数字人等产品技术,助力产品向中高端领域迈进; 进一步深化与行业上下游伙伴、高校院所联合开发和战略合作,持续优化包括通信天线、GPS信号增强、多媒体通信等方面基础体验,","2023年,在提升中高端产品竞争力方面,公司做了哪些工作?",,
,,,,,,,QIAN00062,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR07412_002008_20240426,002008,,2024-04-26,2024,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,0,"AI技术的出现,为消费电子行业革新带来了新的发展机遇。 无论是手机、电脑还是家电,各大厂商都在积极探索与AI大模型融合发展的新契机,部分智能手机厂商更是投入大量人力物力到自研开发AI大模型中。 消费电子产品的用户体验有望在AI的赋能下被重新定义,手机和IoT(物联网)设备有望在未来成为万物互联和AI+应用的主要流程接入口,将提升下游智能硬件价值量、促进各类AI软件生态的创新、并加速下游消费电子产业的更新换代及复苏节奏。","目前消费电子持续低迷,公司有针对性去做规划吗",,
,,,,,,,QIAN00063,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR07451_000050_20240428,000050,,2024-04-28,2024,csmar_ir_meeting_qa,,生成式AI,,1,0,0,0,0,1,1,0,1,0,"随着混合办公、在线教育、远程会议等应用场景增多,数字经济兴起和消费者行为的转变,生成式AI带来IT产品规格升级,以及微软力推Win12系统等因素的驱动下,长期来看IT显示市场整体呈现向上态势并不断升级。 目前,公司主要依托在LTPS上的资源积累和客户基础加速开拓LTPS中高端平板、笔电领域,已实现LTPS产品线全覆盖,并进一步完善全球化客户群体中。","请介绍公司对IT显示市场的展望,以及公司对于开拓IT显示市场有何优势?",,
,,,,,,,QIAN00064,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR07550_000066_20240506,000066,中国长城,2024-05-06,2024,csmar_investor_interaction,,AIGC,AIGC,1,1,0,0,0,1,1,0,0,0,尊敬的投资者，您好。 公司下属企业长城国际推出AIGC工作站等产品，感谢您的关注。,请问公司有aigc相关产品吗？,,
,,,,,,,QIAN00065,keep_candidate_strong_specific_initiative,1,5,,1,1,1,1,1,1,CSMAR07596_300956_20240507,300956,,2024-05-07,2024,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,1,整体来看，2023年的笔记本电脑市场都处于调整和恢复中，公司凭借多年积累的优质客户资源，笔记本电脑结构件和精密模具业务已经走出了最低谷，盘整复苏的趋势明显。 2024年，随着 AI功能的优势日益明显，商业应用将快速增长，端侧部署 AI大模型的 AIPC将会带来新的换机需求。 另一方面，光伏组件价格虽在谷底，但也带动整体装机需求仍在快速增长，光伏仍是少有的高增长大行业。,投资者怎样正确看贵公司的发展前景？,,
,,,,,,,QIAN00066,review_possible_specific_initiative,1,3,,1,1,1,1,1,1,CSMAR07637_600089_20240508,600089,特变电工,2024-05-08,2024,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,您好，AI、大模型等推动需要大量算力、算法等支撑，云计算平台、数据中心等需要消耗大量的电力能源，随着AI技术的广泛应用和算力需求的爆发式增长，对电力和基础设施的需求也将大幅增加，数据中心等新型基础设施建设力度进一步加大，将带动变压器、电线电缆等产品的市场需求，对输变电行业发展起到积极作用。 近年来，公司已开展了系列输变电数字化改造项目并陆续投产，生产自动化水平、产品质量一致性、产能有效提升。,董秘，你好。随着AI的发展，应用。国外已经喊出AI的尽头是电力。无论国外还是国内，都在全力发展电力，请问贵司有何布局？能否抓住机会，做大做强？,,
,,,,,,,QIAN00067,review_possible_specific_initiative,1,3,,1,4,2,1,4,2,CSMAR07879_688425_20240516,688425,铁建重工,2024-05-16,2024,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,公司作为行业内唯一单位承担了国家重点研发计划地下工程装备领域数字孪生项目，构建产品设计、产品制造、产品施工全过程数字孪生系统，在虚拟空间中实现研发设计、模拟制造、模拟运行，满足定制化、个性化、多样化产品需求，目前已经在盾构装备、钻爆法装备、掘锚装备等三类典型产品上进行了应用，引领了地下工程装备行业的数智化升级。 同时公司将进一步探索地下工程装备行业人工智能和大模型运用技术，建立并完善训练数据库，深化地下工程装备大模型应用场景，推进智能化设计大模型。 || 您好，感谢您对公司的关注！,你好，贵司是否有人工智能相关业务发展，麻烦回复，谢谢。 || 你好，贵司是否有人工智能相关业务发展，麻烦回复，谢谢。,,
,,,,,,,QIAN00068,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR07936_688777_20240520,688777,,2024-05-20,2024,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,0,0,1,"公司将于今年6月5日、6月6日在新加坡召开全球新品发布会,发布两款重磅新品——全球首款通用控制系统UCS(UniversalControlSystem)以及流程工业首款AI时序大模型TPT(Time-SeriesPre-trainedTransformer)。 这两款产品不仅是针对现有的流程工业自动化、数字化领域的挑战,更是在人工智能等新兴技术发展趋势下的积极应对与自我革新。 UCS将彻底颠覆业内延续近50年的传统控制系统技术架构,让成百上千台的控制机柜消失; TPT大模型通过AI让大量的传统工业应用软件消失,破解从未被",请公司简要介绍一下今年6月初将在新加坡全球新品发布会上发布的产品。,,
,,,,,,,QIAN00069,review_possible_specific_initiative,1,3,,0,0,0,1,3,3,CSMAR08531_000625_20240705,000625,长安汽车,2024-07-05,2024,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,突破V2V场景，支撑智驾体验及安全提升，由单点协同感知的商业化应用向全面协同决策发展，赋能单车智能。 长期助力端到端大模型训练，提升智驾体验。 由面向特定应用的封闭场景向全场景发展，实现真正的车路云协同。,长安在车路云项目中可有什么动作？ || 6月，工信部等四部门按照《关于开展智能网联汽车准入和上路通行试点工作的通知》，确定九家公司进入试点联合体。长安汽车有没有相关车路云一体化体系？,,
